0,1,2
WEFJVKHOXD,9905125,173
DQNIQUX,7458795,157
AUPWJQKJ,7147371,96
TLTWFADVQ,7963484,127
GXLSPWZG,9455195,27
ICTM,6056348,96
IJX,6206480,99
ABV,736743,43
ATOTGSF,6344407,127
SCZIA,2665601,184
SXAZRGVPG,2473754,127
NNOHUIA,7693841,25
MCIPPTW,9017403,153
LTSPCIWSG,5851417,164
PZKNHIDNJ,6830087,104
ZJCCUW,6214147,27
LRJQDT,2684358,199
TIOM,7785712,102
YKFBCWUN,1844732,171
VTMUY,7383440,63
WLAOIAXD,8595606,166
AGRQEJU,2013249,22
BQMXLOLGEY,1753793,86
YMMCIUBNHH,8692176,161
OCQXRXGSUR,561975,16
DIJRQXKT,9164329,142
GYCDVSHCDE,414131,65
RIQDFMZXSJ,4577024,161
KMPZKQ,2764893,120
MKGTFJDSEE,1392538,16
QFNBO,2021544,117
XWPUQOP,8186685,14
JUH,7909894,197
UMRLGTYBM,6452795,169
SMWEXYHSW,804310,82
QMRWF,2897188,11
WKZPG,6437615,133
UHC,8017052,27
EVYB,3200588,99
EKMBYKCG,7606984,74
ENOAA,2340929,22
GQFQ,9677151,144
QTYWKZU,2923598,53
LQWTWOO,1012220,58
XNDJ,4288279,47
MUHFVVMXR,8567848,113
XECRP,7409282,155
NNH,5489884,138
ISYJCXDPSJ,3726898,46
YEH,1250748,166
FZKOZOIV,9354770,74
WKRMXW,3591235,191
JODJIS,7133600,31
EWL,9170873,47
CBTLDIPZB,5181356,179
KWEONCCH,5167858,58
OUQQ,5626591,95
ZPHIOBB,2893755,190
ZNANIN,5337890,52
QDYUXPKY,3015184,123
OLUQW,8786241,124
NCOF,8857312,130
QXWBA,7787283,73
BEUM,6228815,56
QZPVYYVE,8709346,9
TBYBGQ,4058781,150
DLRH,6902614,30
NUFG,1750410,180
AVEZMU,3670298,194
OOTKBEA,2986157,15
LLA,6256485,30
ZVFAK,8070314,85
RRLZMVC,4704593,180
WPAUPG,2640443,186
XHCUFVRD,5053049,46
WUZ,5475474,169
FKLZVFQIF,5683827,172
PYGNJSZM,7902644,167
LOFHC,2894298,118
PNQVRZOJEW,4236769,51
VHBEXQ,8530571,179
JOOEK,9889047,89
UUIGWK,1691167,16
XLGTDNE,5931216,118
AQVZJIXPKY,7210484,142
ZHSL,1251318,166
ORUQQHB,325331,165
YCJ,9566295,151
CDDXFZY,3163833,83
UXLPUP,9127586,74
PVAAZT,2684024,121
EMVSIP,852848,76
YJXYOWVG,3122229,140
RNHJLU,7182371,186
XOV,8751384,13
GQJKUTWIY,119512,1
QMJ,2626254,12
UZFF,3520470,99
WIIJ,9312607,27
ELV,8141162,87
RSPCHQJ,3771174,102
LHWBKC,3737926,56
TDFQH,4776071,88
GSSIEG,2240189,131
PMOPCZO,3368355,115
FBHEO,9188145,93
WLECBWQ,9999486,21
CUNVEV,9087863,46
DXRVFS,9896615,26
SNAVSSDT,9561404,138
DNSCC,9068480,6
QLDA,6579050,104
QTBOG,4470848,73
VGXSIWEMU,6077248,158
ULBIQ,1727074,22
NSU,8396467,113
OCPYHIMRAB,5084661,27
TTFOUIXMSA,5932214,127
TFYD,4433226,145
PKPFACHTH,2791131,160
FSBQWV,3958480,188
EKMBP,5437136,101
VRCTHKVDY,2606351,56
FYWST,9056847,155
OKG,9939318,58
SOOZPX,6426235,193
GMLQQR,2440975,22
FPZXKSO,6804850,54
JXHAW,3533569,122
ASFU,4910525,74
UCPV,161622,157
RFJZVXPXH,5856980,154
HNHHG,8978906,77
BRD,1640607,116
JCZXN,4260901,34
GYKDCJJNZA,7943667,78
UGNANXJ,2453909,155
DWMOXXX,6182324,183
BBUU,1248652,87
BQMLL,1742323,2
TQMVYLIC,8171599,73
LJMPVQQAJ,5073020,154
KHU,2942665,92
NTTZWYGJTX,4674211,152
CKSTD,2125647,136
DZPWLKBKV,5912250,28
LSXUPHKD,6357592,7
SIZIERI,5590121,69
IRTK,6013733,97
YEE,9812139,130
KSS,5806322,27
CNXNYK,3232914,69
XCTJNJHGMZ,8554898,102
OGIKLQZ,6491311,91
IFA,8543518,81
OVOOBTU,8869935,96
UUSZFHIFD,5381723,136
LOOPA,3076694,87
HOZ,8845046,143
DSYAQ,3705491,180
KIGFSWLXS,8686779,69
MJZ,1759655,158
PSOWHRIWY,9885014,17
YZG,9096869,70
TQG,2931885,74
CCQMWI,9390977,91
PXKQCHJXB,3386846,19
CKCMRMZOGR,7419560,64
RINHIAOWX,4494024,199
FQVNHNMZVO,7750409,29
AGCCIIXG,642608,51
XQTFQ,2662405,194
VGUDFSPX,3154752,157
KDISSVXFWU,7482041,175
WPXRIHHQ,5994176,132
TZNORJ,8986835,186
XDYRSR,2807907,38
FQF,9701879,54
KATMFHYSP,7314495,167
NTHNJRP,5333707,12
IVDPKDZV,3055807,8
BYQGUWJ,508222,3
RPFJNYB,4908444,50
VQCOXJXYS,83573,26
VSGHYI,4201177,72
FRHAIZ,301304,153
AHANAUN,3168697,106
VYZXU,2885390,11
MWCB,1963943,46
NVFTEK,9062752,8
EPTSFRY,2739047,28
RVQ,2871528,84
AUCWC,6234902,139
PYAZZZ,9227095,120
XDNM,9038685,30
BMNPGGLRG,722592,198
CPFHBVR,2370389,119
AGBANA,351759,198
UFUYI,3278079,3
FQG,705009,157
AHIU,3723862,61
RXL,6750988,182
XSSX,4669869,123
LOHGIEZ,5802209,66
UJPUQ,7716825,43
NSEGRHKJVM,8576165,55
YJKXRNUS,2420875,9
SJSFKLOKSY,917513,60
JUMM,1517202,34
HRGPFWZJ,7181729,23
EXZMTUOREC,8714020,108
KSX,9875589,150
SMPIQJUZEX,6924860,29
GBOKFICUDU,2433907,104
SWJXHHFTM,9490979,170
TEXIVMOOI,7919736,185
ZXHJYCMK,2020096,109
UBSMNVCAHC,6298450,190
KJMO,8069968,17
OBQQNXBUBR,6088158,173
MOHPXQWHK,9568951,142
HTZHEWSMRN,1360224,7
QYLNH,1344066,130
TXKMK,3553810,42
MTTAELK,9307811,15
WPQUM,7504763,78
UPT,4631845,170
XVOTGJ,2774153,140
GTRTVXV,9896929,193
ELAQT,899850,126
WFCJKWD,4326346,145
HGD,7681639,147
JCHECMIIAZ,8514237,16
FLD,9962020,89
DLHQIRIC,6978592,150
IPHSVTEH,3865845,107
GYGURUFGRU,3803990,40
VBZJEAPCH,9869743,181
JWTTJXRTA,6857559,25
RMHISQCS,1971706,67
NNWAICLV,6922831,13
VORWBMJBIT,1010688,55
EMP,4581038,59
OLKMHE,2654982,125
NIA,8711525,139
DBUSUADH,5090282,115
ZZOU,5793749,165
LCBKFA,497239,139
JKUJV,6583797,18
JEHOQZL,4017899,52
MHSO,478326,68
NQNWO,665953,138
SAUDYRTDL,3338311,186
XIWKQBC,6440977,158
SHFESJ,3562924,148
IOFU,6683018,20
EZPZ,2000574,113
XUJIUSZ,3579452,195
VAKFVS,294047,189
INZSABVZMB,1697592,50
YIRQAAERY,6452585,90
MSHOBVJWJ,559266,179
FGEBUGJ,8222429,174
RDJQ,2086691,84
JJCLATARQU,9695610,73
IOVJNHW,1214496,163
OYLTGH,6135492,181
DTHHR,484363,31
TTUGT,1502235,26
LUGYELSI,4220552,5
ZQXRUNYU,3348126,196
PAV,5085605,24
ZMTASSC,6729926,145
FXFQQ,9667143,157
COMEMSSTN,5349387,5
JUHGRKZ,1210068,199
SOHJ,4379718,52
DNCOD,6443570,11
FVCR,628573,86
CSY,8700615,168
WIUVBEM,5798508,162
VXBBVI,7358874,133
YYH,9375018,101
ZTTEISNS,3998687,25
NANYHEEPNM,6189827,176
JZPFOET,3462606,152
ABAEY,5250225,155
LUWMJL,2724894,65
YNJGF,6149683,19
SHRGVFX,6301681,136
TAPF,5078116,178
YUK,3241321,106
OPTLJA,5652179,198
UMTTGTAINO,24106,140
LZTZK,8368188,23
HLOGYFUSJN,2401557,63
LENM,4324369,165
IOVI,1520856,7
HAYBS,8470084,10
URXVWQDESJ,1791514,108
ZUD,898336,170
HLYAYDH,7746674,185
PWL,130336,111
WRC,8463758,5
UMQ,3235406,23
RTKXUFXP,6959485,90
WUUAWSXGV,2277307,116
XXPNIZF,6340641,19
XZZ,5661795,126
LJVBWPIHO,1827532,181
YUNTRA,9646326,44
ZHPXN,5766983,67
VPKH,9451875,179
QLPVKGNW,9494596,12
NGPKEYG,1605963,55
RVEVQC,4175967,174
JXSTL,8884349,143
CNX,3712590,191
FSPTZEWT,5991237,101
FFE,9815618,129
QRNNMFJK,517026,45
LYHN,9093026,29
PYOSXC,9852241,126
OIZUOKEYJI,7446819,111
KJDMRJ,3535744,44
IHEQAZL,1877805,125
ADDYO,5788799,176
CFVZHSEJW,2361489,183
AVWWXVXW,1459986,176
KSR,8908503,193
YVSU,9631262,92
TBJRIBQLV,7315061,50
FSMF,2854691,121
KUIUSMHSB,5438307,103
MJYPGYBGVF,7782123,95
IYSCITAPTV,8270726,63
BVFGTCVHD,6545612,85
WYUOHBDOLR,94866,31
KWBKMBIQG,2507764,156
GIGJKCYVYQ,3816020,169
AIQPK,8484724,198
RCIQQ,7381568,24
GZR,3660436,192
XVFWEF,4982877,85
IKSEU,3139513,116
ZPNTJQRFU,591646,42
JVIRSNDIHT,1296551,89
GGTEK,8727011,63
SHBQSD,6772722,62
BBCZILVA,2127425,148
JSDFIHVQCJ,8414033,1
DDEWF,8023383,4
RSNMAV,9295475,96
JPXE,8091314,148
XIBGKGALH,5689046,69
TBEHYQAS,7221313,103
PEOABTNGMI,6506101,200
IYFCLBTA,8745526,105
EMP,9802937,105
HUZLLX,6949561,156
NUY,6592133,101
JQHDLYP,1216042,144
BUZPDTR,7460075,92
RUR,1312391,96
QMWL,7023013,178
BAKJURXWYJ,9379481,175
JFPQTPVLV,5627138,139
NRX,9672030,194
HGEQPSDUG,3341145,150
MHSBHN,7706506,188
GFMIP,6446986,26
QBEAH,8115379,97
HMUELMUHO,2553852,100
HOYJ,6868237,149
EHLB,4814338,80
ATW,5655117,56
GEBFF,5128996,88
MUINSS,9314333,150
LNZBQDUBH,4050845,128
VJOEYW,6999745,61
KBDMFMHI,1690362,189
VXHAWBREC,4268950,179
EXM,3623139,88
HWKJE,5308799,23
AIXOQEPT,43028,1
GQO,4388747,197
RUHZOFM,4003894,29
DNIZJUM,4168073,172
ERRXNIG,5200451,28
GAAQBMXNPL,1356789,136
PZKWYQ,7472046,148
XVTVB,1525152,123
OYAHMKTW,4120176,23
BQPZVABX,3917440,25
JVJYVCF,9300120,125
JPEPTX,8154150,113
HCKSTJSBJ,9984830,77
LYBGP,173655,187
VXNX,4749502,146
DDCRWFJB,5546080,38
ZVVRW,130861,143
BEAZLKI,2969092,27
RRZANKRO,5310355,142
CMMVAO,2761808,183
AVPJ,5922541,40
WWRUFG,9256937,184
UWCFWGN,9912090,21
INYPX,2098417,105
XRW,7315673,56
HLR,6622634,72
ONQAJB,5054400,156
MZZSIBYZV,1906610,35
JVEKOEH,1663616,67
ASIAZTRO,3037494,168
YIAOPOYH,833195,120
TTKH,9549463,110
BSZTFODPUO,7497998,12
BDTTAWVK,7270982,106
ZOVBAXNIN,2320036,5
MWOO,36657,26
APWI,9554008,194
QFA,1194300,83
QOFSFY,4945014,200
UGXMFG,7683434,162
OLRUJMETQ,4717859,8
WPXJI,3928982,186
EKIHMF,9494121,194
HDQ,8627904,157
VUNOZGMW,6415602,118
ADIYDFN,8914822,35
KWWSJV,1791840,60
KLN,2417679,101
NZSMJKEH,2195941,44
QUXUCD,4529217,1
YQFUIX,629161,23
DNMY,2037725,25
GQPIXIPZ,6931610,45
ADFTFAY,2008439,63
SLLHMQE,1539065,168
VOUXLSF,7072337,114
QPXAYARKZ,6143984,174
DKCSYV,4608041,37
CQQL,2989455,77
QYO,6054901,39
ZQOCJEOOJC,8799903,48
SJMTHR,1314093,111
QOXJAGQRFU,1935204,114
DKCQB,2780434,34
GNZ,4326854,110
DSRNZ,6827571,165
YSIQ,1023922,104
FYNOOCAQE,6072422,54
ORQSESTS,2443652,15
ZESKMVTNGS,4273792,157
JGBSEWAPP,2052618,91
MQWKXB,2374964,105
MVCEBJMOZ,2015119,158
CGXGCNWCE,2116551,40
XVEQECMQ,7657852,198
VFPUKIZR,2560909,27
CKAWHOVNUH,6588388,101
DNWXM,7023376,70
OTZFARH,3527095,31
UEXXEQ,9624908,174
QBPXWVM,111947,182
VLZIWTXUM,1174828,161
LOXOEVJXF,4767626,192
CMSA,3645212,158
CVR,6610914,93
ZMRB,5125598,104
KSP,3922728,82
NMIQXRNTZP,4562049,143
UHRNSE,2995866,139
GPIM,1006464,129
LFURNY,9479898,47
YKH,4840849,100
XAHCKYNQ,3499296,200
SPEYA,3368554,1
EVX,9545457,62
CRBSAK,6269971,165
UFEWC,8417829,126
LTYAHZKYT,4335044,76
TFJJICVC,4514954,65
ADPWB,9673370,22
YQBGQXJ,3527713,148
SFCJRGUV,2669003,131
TZZTZHYFVK,6409711,168
NGXHGR,4532346,166
NILT,2162889,91
FJLSMGOTQ,3582922,49
OOSF,5100153,43
QHPLFAUM,5135985,141
YUWM,5272661,134
FFLVMEPI,378226,27
UBWALRRN,2939886,107
ZHNBVDPLSM,1097236,113
OQBJGEPZ,4435172,38
RFQ,9386595,35
DNQEQ,1356010,52
FRFIQ,4204518,182
CPXRAD,3174217,46
EYAFGTH,8104872,37
IXFVK,4771855,23
MEJFNV,8201821,71
EGU,7996984,29
SBGNFED,3111844,199
DDZC,7845009,81
UCRYN,9332196,47
BJWTS,7843275,42
XKG,8018275,154
MGQUPET,9630974,179
QRGWO,8322875,171
VAYPSDXZZN,7646839,100
QJEWG,2804969,167
EUCGILZXBX,1356132,179
XZSV,1203190,143
SZQCZOTBEX,6639627,78
WTHO,5025611,94
KVR,3294006,39
GZFIHA,2103291,106
ULZVMDIQH,4397502,172
YCFOZQJ,7045882,86
VEYJXLTHJO,4526746,155
RZCYDQDNP,680399,84
DCXKVBRM,6871010,41
QBG,1732168,31
ZILTQVL,4318190,45
XSSPITTWJ,1664788,126
KKKRDK,884285,17
FMOW,6362472,36
YJR,3270162,16
PRISUU,4489264,95
ILNKEMXKYS,5525063,152
FNUH,4544348,109
EHBBURNQAI,2681335,180
OQG,19641,89
MSLN,9861300,92
TFY,7987142,74
EPUANGZYF,2800333,14
OHYM,7898789,121
QUDV,7144819,143
OMWFPCFCFD,6294065,173
MXEGCV,713357,177
NIAS,2376383,29
GVV,9109231,191
XHDJXYYB,405546,43
GWAQUCIDSN,1214682,12
YLBI,3366992,63
ZZFHNYMNAD,3866271,198
PPLCDSXNZL,7529626,188
IROASNTWZR,9749830,109
PBDVY,8943716,157
ITWM,8626011,104
NXEWLWY,9285202,1
SHAW,340829,162
SHFNMV,1545978,66
IIXXORZ,1381712,49
AGRAFUR,1727895,97
KRF,4061903,13
IJMX,8628172,152
TCUMW,3446150,180
KZCJRT,9603972,181
SSEISNO,632195,5
NILSOB,3762621,158
VXZAXGH,6600020,154
ZNQ,7457963,170
ELDARIVLR,9129049,71
WRR,6789591,35
XYEMJGSG,2663034,113
SYNBQOBCU,8574994,99
AIJWDHH,6086816,29
LYXBYBCUA,3597871,114
UFJESHOWK,4418448,3
VOCZFGG,246755,36
GZBSLK,4559010,123
RDANHV,7293237,177
VKHHVIAPZM,6975259,167
BEXEOS,2147292,169
DLO,782408,46
KLE,4458030,144
ELMBNDFLEE,6111844,37
IJL,7650143,95
CJZY,2548155,145
CTVXSGTX,1040874,80
GJVA,3548267,71
EPYEVF,6657769,104
DFDNNDKMUA,3864609,147
FAJ,7104403,124
ILZPUVXG,8810574,134
LSQTFPXT,5503622,37
PNCBFLYGQT,3088670,94
DKTWTYQNW,3908896,68
PVHC,7101306,73
PWP,6684982,84
DHSGRKZ,8756306,58
LRDIYA,7997184,112
TBSCHXVKZ,1865006,122
ONYRT,1207470,57
XOBYBHTAC,2452863,194
NSNMK,1059104,89
XXLV,9738288,170
MHLEL,4818639,71
GFZXI,8066974,143
GEIKFUC,3473216,160
IOVKH,7893295,61
JQAQAATRNW,6089826,184
YMQXHY,3818142,198
VXOHUHOXH,8639262,65
PZNCUJ,472065,117
QBZKVBCW,8448160,111
RUGZ,1525028,101
BUJSFRCV,3366998,128
BRH,8813347,27
MTKKXGUJH,9437667,75
IMTJDWP,8109132,184
JACS,7717772,147
ONILBRDGWG,7264677,138
OMVMUZXDWA,5596415,42
SNQOPGO,8498811,37
NJHTKDFHLP,706133,51
XUTR,4469538,55
MAL,2769231,25
PYWANPZT,6840604,55
PTDYOEMG,9824004,98
WKWJSMRJ,3847373,122
WAWABANQ,1269862,195
ZBFSH,117712,98
FBUBIWPT,4444587,40
QDTWM,6745388,159
FHKNQOIO,3077622,108
OYKVOWYIYA,3379829,55
CGTDR,2177016,35
QNDWXXP,1422044,185
LZSSEONE,6099708,108
CYHNT,213455,7
NWUJRTBZHF,1208188,87
HBW,105538,76
WLZEVTAKRR,829872,21
TVOVXROJN,5776556,85
XCGAEHEB,7438108,152
BGWMBDQA,1856413,191
CQEIOJYVY,6492906,13
HYUNUO,5508043,103
CBABWYLJJC,2575563,121
RFVIEZVTRO,2914358,59
HNYVNH,9317827,39
SFBVOY,5665024,87
RHJD,6472173,6
SOBBAM,1412222,135
HZZZUXIB,3864030,27
JRFKFZ,2560091,149
QQNNI,644736,39
KLBD,4496477,80
EFIROWGH,2496382,63
ILJ,2478332,35
ZYW,9808613,49
LNN,538300,111
VTQA,9778775,168
NSGLPGVB,6449133,12
ROJTPABQQV,5743304,74
NHUSXSNZA,1022974,174
HJSFDZOAJI,8182357,156
FJWLAXMHKH,2620125,108
YRDXKFWI,3451986,98
MGD,9959616,137
SZKXTYLEVK,7274284,36
XRVRY,9316873,105
RTIFFTO,9307592,98
HTOMPCU,8359801,155
PHBVHO,3203302,50
NPU,5130680,71
NVUQSAIGGK,5277654,104
IEMFBCL,99624,1
LJZJNY,3588179,6
UCKME,5332184,31
YZQRBYK,9303113,132
KWXEB,9153143,4
HLT,4047700,35
XZJGF,5901354,120
XGTEEDEK,154938,132
UVITZ,3009357,199
PSGCTM,6465541,3
MTSKZCC,3499782,176
NOYZGGOT,1186487,117
AQXRWGA,2368845,9
ULA,2610268,193
AZBKJMAKFI,75557,186
ABZFFF,3783895,147
IEBPLKZYOH,9726506,34
NEWAQM,6931580,26
STQCN,7485161,133
CNULTOU,8098714,37
TSMNBVEU,8213929,144
JDZPJHVKW,5511105,13
AFELCDEJIN,5803184,86
QMQWEXQQFE,5597421,154
UXTS,7373694,115
JGUVMLJACN,7415632,100
VOQIP,4217211,161
YZKYV,8138466,155
JCOYDBXVW,3052397,111
JEUERPHFNO,3345611,140
YPRGSJKDE,4052355,8
ZVKROBROKN,5020761,137
QCHME,2794691,189
HLC,1188242,37
SBNWP,3295210,172
ROBOOA,6442024,152
QDCRMCZAK,8244908,88
ZHLTLU,3840275,104
TIYTSIZUB,2033586,1
AKWBCZIYVX,1165676,151
CBGHBAVIZ,8427956,137
BGX,3701704,8
OPTT,337859,137
SYVIBITZ,3648289,65
TLSZU,6865964,11
GZFOE,6604693,157
IFXB,5593358,154
QVALDN,1702093,83
VEWEBQQVPM,3026049,21
MJJCGAZN,9143590,60
KCGSQ,2093650,77
MUIS,5661036,62
MRIYY,4304916,25
HBIXB,7661554,17
RHFEQPLOE,4366055,155
EPUNIPEY,4331245,148
BGKECJCQ,3347164,5
VLKUOGD,6166284,61
ZXOXNZGPG,8850987,198
AMDCYCCOA,2018686,123
IDRKWRYOXH,5202697,139
WNJNH,7068503,187
SEYIHLSO,2331857,158
ABSPUDZ,8315311,22
GNHOSBR,2070466,187
CKXHYMQ,8383416,140
RCTHFLUJT,7721534,162
XXADSOFEY,3944319,33
HYKADHHKJV,6911841,40
CZNOTGZ,9175385,117
THPJJAJK,8719929,66
CXTMDNBZ,9318181,17
LZQBUUQJ,4602156,144
WKB,9700634,83
GLFHXGP,3397426,36
ECMOSYNA,8182616,79
ITOFYHB,5112490,53
ZJL,5314748,172
PRGA,4978844,120
DNY,7092412,194
QIPWWPSX,8552834,13
SHOPAXYBWH,2461222,163
QEFGRC,6810638,168
BIPTUMOEP,7445225,112
TGEWUWLQOH,9473051,65
YBDWSIDESM,4912179,26
NPKNW,534879,86
AHWPIFIS,5875684,80
BEWMJN,2777006,185
UKOVGPG,6385787,88
JQMPO,6796687,181
RXBEP,9358682,101
KWLG,4212494,81
AAUIADFPJQ,8963685,69
UTTWYSUE,8633910,52
HDQ,773292,61
PHEABV,4593927,140
FUCXLVWMTD,8984979,25
PTEMH,6356291,72
GYRDODS,1330723,42
ABR,3737459,167
SJXSPHBUX,9192109,110
ZSY,4747253,189
ADLDYCAQFO,5593456,119
ERYPJH,9741802,116
KDCFZ,8827826,54
GAMTHYUMU,6246961,9
RXIOHAAN,4484418,75
LNETHPXEA,9543029,196
FFE,2400737,148
ILIZBZKKF,7002769,89
QHZIFBR,7616181,61
DFIW,5049675,159
PKRAAAAL,6153304,180
JXRWFXFHB,9313566,105
HJNPCUKZY,1972305,19
GMSBQJ,7957399,194
HMZYJVDVEH,3554801,164
YNB,5270870,45
DWTEDVSUAT,8163298,173
BBI,8981277,50
XKTFKZZT,7754809,115
VIQWXOFMRW,9020938,175
LUBUYVQS,1227978,196
OGHJWK,3534275,158
EDFNPO,3637472,26
QWREOKVJV,4622745,67
OPIRISVJLO,6252739,158
LJJW,6826339,120
FWNEUM,7654791,103
CHOYS,7972674,182
FDUZN,8118737,22
XMYF,2409993,29
UARITDWYKS,8841707,109
FDZAOAFWVB,937357,143
SHILVL,2048518,122
VSQVLDJO,1648073,76
CKBHXAF,4468388,52
HMPYQZZ,8788399,154
YUWEPJ,3255164,94
YVJOQJ,2458516,145
YZTQ,6967525,39
ZXQJEJY,2055442,162
INWE,6756814,27
CWGN,1070402,9
ZSEAPVCAX,3084561,174
SEGR,7103028,40
XSXRX,8962650,96
KMPAX,3172798,180
NBYUZY,7219423,3
UWYN,4925945,88
UJWLHL,2002866,19
HZFL,4103548,180
QTEP,7594568,200
RRBS,9208932,59
JOCR,5473422,56
TJPK,7188144,102
ZVFJOS,4749525,66
VBQ,1825230,88
NAREJYQFZ,1959370,95
QMIEC,2628936,172
TYOAI,461214,200
ODXJCD,6616774,175
OWHDPUMBC,3734145,131
USU,4598632,15
SLRQKH,3563564,84
BFYFXIPPF,2220322,19
GPG,2137109,31
KSIVBX,9253902,34
PCDONCQ,6921011,120
KTTGZ,3502111,111
RLCETLSVXW,768633,150
XWKEXDOOA,4888881,134
VXCUYJS,7588188,148
GDXFBXQM,5050206,165
MRTGEOQI,9687810,191
SKZSVGAL,1625356,59
OJG,1124939,51
YXPQGB,7147328,82
URCBXYDDBW,8854035,52
IKNXQYSKE,685508,143
ULMWDTUD,2468564,13
ILMAXGH,565730,53
XDYFSBR,29548,14
ZEZZXZSR,4772716,143
KOMDWCN,9783062,52
GQVGABNGNY,9172917,152
OIZ,6600517,164
RSI,5204260,31
IBRTV,4021953,180
BEMV,9572814,35
DIYXBQGJU,7153603,4
AJRMHKPVPK,7263343,13
ALHEFA,9422434,145
DIVCMLAN,1439324,67
STCS,19989,51
OEGFSF,2876420,18
ZRY,2426943,116
MIJYAQ,8093190,177
LJZBSM,5405504,2
BEEJD,3628259,111
OYXAWIPM,3947702,148
ETIKSGTL,414911,81
XVPW,5378539,21
XBL,1954628,167
YQHBRTAQA,3316067,132
KNSGGIIE,2218695,6
VAJM,9932975,196
KSNYF,3874681,42
PKIYCG,5814269,101
LSDPUIY,6002188,119
WPZVW,414871,157
QOPPYFS,8124244,188
LZHZBKIDDP,5661265,180
VTEDLUED,9138523,124
YYZBVQK,7658526,197
XOSPEX,7299132,160
VEFMAAHTP,6196841,83
VMBRFSQ,7800211,34
UBFE,3884494,6
SBSQBE,7848322,105
BWXGM,5873516,110
UZDYIZZNVT,9934166,199
ISJYNCND,5987891,164
KNBBZGYJ,1139470,119
DQWMFR,6049595,174
GZJJIH,9217700,198
XAVJDCG,5749065,95
OHR,8847873,172
YYFTCXONA,1285229,27
QJIEMIX,5341637,19
KLEYN,1092827,133
GKFAXDS,8998864,146
PXWP,1850017,157
YLRQPTCWT,5986298,163
HZOBCBD,8545111,52
SIAHV,4260808,51
OCQDSNW,1550463,180
UZGDFB,4761425,160
ZCELYN,6852815,18
YFBVCVY,5670829,96
LMWEFUSM,6682044,108
ZYLGJIU,4930818,63
EIWVELVVXX,7587414,57
UAU,8102091,170
TWEKN,9308851,14
HGOOFKYODO,6812167,25
GRPGPZDK,1637708,24
SXDIJ,538408,182
PJOKK,4334741,196
AEJPM,7384307,38
INBJTXPWT,4290317,59
RKS,5670760,106
BHZWNM,6228404,173
SKUNUY,5599453,91
AMS,7369975,83
NTKASIE,2653748,168
VWGZAK,8358205,179
NJDIE,9191562,114
HYMCHW,4666494,51
PKF,2715977,8
DUPZJSOY,3122209,155
NQMGIQJYI,191530,179
XZRLYWKQHW,2869719,14
QWXI,9206837,51
LJUAIF,1309821,120
RCCEXAPCN,4081925,97
NDHJZTHSZ,8417771,28
IICUSLNZK,3405629,16
YDPB,8478770,18
JWW,8612926,94
BNTN,8665114,71
PXDWBN,6683896,194
GYFEJDGDI,6195026,170
ZSTYRIOXCJ,6577060,150
GIEWSMM,1411041,189
XSUIIR,3889766,76
JCS,8031901,59
EGZAYDMG,7709537,44
MZCCEPLGE,7510932,164
ABAQKRJ,1876036,197
NXAZYJKVPC,2996738,117
CVWORMT,1055982,83
XGPTLVIYU,4920628,37
JQZGJ,8711837,50
OYRQU,625092,174
LGJCDIXI,4886959,45
BVTR,252163,10
EBNGK,6207708,51
YWV,9179148,35
NBBNVWGJ,9554585,167
TNIJI,3850245,144
DRRX,2946554,189
HRSCG,3464592,36
SAQFXGBCJS,6734745,147
KOEMSBEFJH,7434478,106
PKUDQCVY,7679219,175
ERQ,5710882,181
PEJSRTFS,3350151,23
XBBWNA,1629269,22
EHENGBFN,7233636,145
OTXSUTOEQT,2974307,183
LRDGTMVM,2817923,156
TEOFFEYTEF,9443640,170
UERBVVO,657075,162
HQFSKUTIXQ,1926941,111
QENRIYTZ,8957381,156
UTZN,45780,134
JPBSL,2754610,191
UUGPXOJ,2529337,148
VYFDY,1888073,71
TYOKKG,6487924,21
AOSA,6243818,179
HDMWOMCHAV,6563583,31
IGV,6501077,53
GGW,9410507,62
EDLUNJJK,303269,165
JNKL,5619891,82
ASVILEZ,281392,95
YWYWVQJBEO,3167486,8
IJBEWZPB,8814743,57
VAV,9560963,179
DZUCES,8156312,56
ZVTXH,8436539,40
PMFMBXQBT,8861888,22
PEU,1748655,98
OLFNWSRWG,9645798,22
RPFSAR,6042943,139
MBNDRJIGYF,7523687,187
TUHJEVPJSK,8189122,71
DPHTLRQS,2499410,118
IKUMR,3086112,78
MXYFEWAAU,9424252,4
RKFTEHIG,5874112,96
ADAQER,1129326,149
OARE,4550968,184
MPJOYKNMF,3618940,108
GFED,8619059,90
DEIM,5846277,62
KQMVSQDEOW,7135522,65
ZYJHKIAPRT,5561462,24
HNTHO,519110,175
SUNK,941219,124
FSS,6761357,68
HVEFOYD,7542104,34
SKKIJM,3688658,138
YVNZJLWBX,1706449,68
FGSXRUUE,724615,52
VEEKEYLJHP,6289400,111
VWKJGG,9209962,142
RMHGX,2739832,76
EVIIG,6485192,190
ZIWTANIS,6632403,111
TBJBNXWSM,4182819,161
PZLM,9636683,139
DYZLVWM,8131794,10
CANCNM,2261026,50
LFMGDNPBBJ,1529666,66
XCCUDAI,6973855,181
ORQEFP,7105174,124
URKM,6187017,26
EMZGE,2491404,89
VPZUK,1136218,181
MOHUNX,9974702,112
BXJ,876023,41
MWCMJS,6632193,174
VSUHCEW,4917432,85
TXIRQ,7001855,28
DQGAFJQA,1348228,48
MTB,4925145,10
